"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Sticker taps","Link clicks",Follows
18473702698072276,17841401475580469,nicki.entenmann,"Nicki Entenmann","There is more sugar in a sugary sports drink than 5 Oreos. If you want to actually hydrate them for school and sports, give them electrolytes 

You can go watch my sugar kills highlight if you really wanna go down a rabbit hole 😬",53,"07/31/2025 13:53",,"IG story",,Lifetime,12753,11684,31,1,7,4,12352,,,
18075009554072576,17841401475580469,nicki.entenmann,"Nicki Entenmann","You get 4 boxes for the price of 3
Lasts you months!!! 
Best customer service ever-don’t like it and they’ll refund you or give you flavors you do like! 

TRY LEMONADE!! 
Favorite ever!!!",42,"07/31/2025 13:55",,"IG story",,Lifetime,12721,11557,31,0,6,9,12315,,110,
18087849592808518,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"07/31/2025 14:16",,"IG story",,Lifetime,13068,11652,69,9,7,6,12707,,,
17917150050149330,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code NICKI for 15% off  @kachava #kachavapartner  I know I have a lot of girls here who can’t do whey or dairy-so this is a tasty alternative and tons of additional benefits on top of high protein",58,"07/31/2025 14:19",,"IG story",,Lifetime,13115,11654,32,2,6,5,12650,3,148,
18075519733945125,17841401475580469,nicki.entenmann,"Nicki Entenmann","We talk about this EVERY week at our Bible study.  the devil tries to use motherhood to get to us-

I know summer is hard mamas, but what a gift it is to be exhausted from our biggest  blessings",15,"07/31/2025 14:47",,"IG story",,Lifetime,14035,11769,232,4,10,37,13505,,,
18196010521310865,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you are wondering how our week has gone…..
Just trying to dance to the bangers and 👹👹",14,"07/31/2025 14:57",,"IG story",,Lifetime,13201,11632,105,0,11,11,10139,,,
18150797389385301,17841401475580469,nicki.entenmann,"Nicki Entenmann","Squatting is cool, but having the strength to rearrange living room furniture on our own without dad 💪🏼
 (and haul that heavy ass rug in 😮‍💨)",33,"07/31/2025 15:43",,"IG story",,Lifetime,13339,11616,147,0,10,23,9579,,,
18146594707399991,17841401475580469,nicki.entenmann,"Nicki Entenmann","My weight loss passion isn’t centered around a Jean size-it’s about the weight I lost off my shoulders to become the person I always knew I could be. 
And that is what I want for YOU too",15,"07/31/2025 18:19",,"IG story",,Lifetime,12688,11035,111,1,12,7,11586,,,1
18122373043467956,17841401475580469,nicki.entenmann,"Nicki Entenmann","Bev & Bible study 🙏🏼",0,"07/31/2025 19:30",,"IG story",,Lifetime,13998,12042,70,6,20,17,12723,,,2
17859896205456192,17841401475580469,nicki.entenmann,"Nicki Entenmann","Picking winners tomorrow",0,"07/31/2025 14:21",,"IG story",,Lifetime,13428,11528,185,4,16,1322,12928,,,
17889124137182779,17841401475580469,nicki.entenmann,"Nicki Entenmann","Who cares if they don’t get it. Not everything needs an explanation. 
Keep showing up for you.  Still in the struggle bus with these damn pull-ups",25,"07/23/2025 16:12",,"IG story",,Lifetime,19472,18804,192,1,11,50,18144,,,
18300246541300927,17841401475580469,nicki.entenmann,"Nicki Entenmann","FW full body",34,"07/23/2025 16:11",,"IG story",,Lifetime,20154,19398,133,0,18,21,19010,,,
18074074945970291,17841401475580469,nicki.entenmann,"Nicki Entenmann","This one is old from AF! But I linked a bunch of similar ones-including this one that is on sale for $23!",0,"07/23/2025 12:04",,"IG story",,Lifetime,18151,17451,60,0,12,3,18521,,315,
18178572127336101,17841401475580469,nicki.entenmann,"Nicki Entenmann","@athenaclub #athenaclubpartner  NICKIENT makes this $7!! 
I can’t even get a drive thru coffee for that much anymore",0,"07/23/2025 11:37",,"IG story",,Lifetime,17987,17705,35,1,12,4,18231,,75,
17874963645385136,17841401475580469,nicki.entenmann,"Nicki Entenmann","Get 30% Off your Athena Club razor kit when you click on my link and use my exclusive discount NICKIENT

The razor kit includes a razor handle, 2 5-blade cartridges and 1 magnetic hook” @athenaclub #athenaclubpartner",53,"07/23/2025 11:35",,"IG story",,Lifetime,18305,17966,31,2,8,2,18471,4,75,
18125452810458124,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code: NICKIENT Water activated serum they had with hyaluronic acid and shea butter so it’s almost like a built in shaving cream & lotion in one  @athenaclub #athenaclubpartner",54,"07/23/2025 11:33",,"IG story",,Lifetime,18739,18446,36,2,8,7,18762,2,66,
18367279546149224,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKIENT gets you 30% off razor kit!  @athenaclub #athenaclubpartner",50,"07/23/2025 11:30",,"IG story",,Lifetime,19330,18869,64,2,6,14,19389,2,72,
18005234192619153,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/23/2025 10:09",,"IG story",,Lifetime,20317,19878,55,0,3,0,21070,,329,
18063255773465635,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/23/2025 10:09",,"IG story",,Lifetime,20550,20209,41,0,3,2,21624,,159,
18394632295137839,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have this same it’s the BEST",0,"07/23/2025 10:09",,"IG story",,Lifetime,20836,20512,43,7,4,5,22499,,140,
18278766031274128,17841401475580469,nicki.entenmann,"Nicki Entenmann","SWEAR BY THESE!",0,"07/23/2025 10:09",,"IG story",,Lifetime,21193,20875,53,1,1,5,22630,,159,
18086993986764806,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/23/2025 10:09",,"IG story",,Lifetime,21636,21325,61,1,7,2,23117,,216,
17952315849004254,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/23/2025 10:09",,"IG story",,Lifetime,22294,21947,80,1,8,7,25267,,88,
18066079658169427,17841401475580469,nicki.entenmann,"Nicki Entenmann","Waitttttttt. Should we all do Vegas hyrox together?! 
👀👀",5,"07/23/2025 09:39",,"IG story",,Lifetime,23296,22938,56,7,10,42,23604,,,
17925352253980556,17841401475580469,nicki.entenmann,"Nicki Entenmann","I know it’s annoying commenting daily but it’s the only way I can track entries!! 
Love ya, mean it!",0,"07/23/2025 09:36",,"IG story",,Lifetime,24232,23815,438,5,18,3818,24994,,,
17876426313383041,17841401475580469,nicki.entenmann,"Nicki Entenmann","We have to go slow with transitioning my hair from bright blonde because of my extensions so yesterday we did some low lights & a warm root smudge- the goal is to get to a teddy bear blonde in the fall",59,"07/23/2025 09:32",,"IG story",,Lifetime,25275,24449,86,0,19,24,24749,,,1
17864483895429491,17841401475580469,nicki.entenmann,"Nicki Entenmann","They got up and got right to work! 

You can set however you want:
Example: 
20 mins reading = 20 mins tv
30 mins outside play = 30 mins tv 
Practice piano = 15 mins 
 Make bed = 5 mins 
Etc.",60,"07/23/2025 09:32",,"IG story",,Lifetime,27157,26066,109,8,31,14,25773,,,
18014274005770680,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hands down best workout thongs on the market. Don’t budge, squat test approved. 100/10 recommend",15,"07/22/2025 13:45",,"IG story",,Lifetime,23583,22336,36,1,68,5,26182,,1921,
17926643220093837,17841401475580469,nicki.entenmann,"Nicki Entenmann","NFL sweatshirts are still in sale!!! Let’s get ready for so football!!!",0,"07/22/2025 13:38",,"IG story",,Lifetime,24925,23713,59,0,14,8,26477,,1940,
18170537485353704,17841401475580469,nicki.entenmann,"Nicki Entenmann","I use 16 lbs for walks",0,"07/22/2025 13:30",,"IG story",,Lifetime,24753,24257,47,1,6,2,27426,,762,
18050078843628880,17841401475580469,nicki.entenmann,"Nicki Entenmann","Going back to the honey blonde side 🧸 @manealchemy.asalonspace 
@brushed_by_audrey",0,"07/22/2025 13:29",,"IG story",,Lifetime,25678,25128,115,0,21,5,26975,177,,
17918266926113910,17841401475580469,nicki.entenmann,"Nicki Entenmann","This was before my second treatment in April so it’s even better since then!",60,"07/22/2025 08:00",,"IG story",,Lifetime,24526,23595,105,13,38,16,24085,,,
18073383647003834,17841401475580469,nicki.entenmann,"Nicki Entenmann","@colleenrothschild #crpartner  Favorite 
eye cream  Holy grail  Vitamin C for dark spots
and brightening  25% off sitewide!!",0,"07/22/2025 06:49",,"IG story",,Lifetime,23452,22587,60,3,26,4,24642,7,248,
18073814293814554,17841401475580469,nicki.entenmann,"Nicki Entenmann","These are the BEST toning pads I’ve 
ever used for my acne.  25% off here: I cut them in half so it lasts me twice as long!!
So one container lasts me 4 months. I use every single night!  If I had to pick one thing to get, it’s here!!! @colleenrothschild #crpartner",59,"07/22/2025 06:49",,"IG story",,Lifetime,23867,23092,50,3,11,6,24489,4,308,
18065918201328307,17841401475580469,nicki.entenmann,"Nicki Entenmann","Super important to get a potent vitamin C-
Helps with dark spots & uneven skin tone  @colleenrothschild #crpartner",40,"07/22/2025 06:49",,"IG story",,Lifetime,24428,24006,48,3,11,5,24687,6,244,
18071091752319713,17841401475580469,nicki.entenmann,"Nicki Entenmann","25% off sitewide -no code needed! 
This eye cream is $36 and one bottle has lasted me 
almost a year!! @colleenrothschild #crpartner  If you struggle with dark circle or hollowness and need something go hydrate but also brighten- this is elite",57,"07/22/2025 06:49",,"IG story",,Lifetime,25746,25145,67,0,17,2,25684,15,389,
18125491036457474,17841401475580469,nicki.entenmann,"Nicki Entenmann","@colleenrothschild #crpartner  We only have a few more weeks of summer 😭😭 
So gonna spend as much time at the pool as possible! 

Skincare: light and bright 
This is THE best eye cream on the market IMO",60,"07/22/2025 06:49",,"IG story",,Lifetime,27201,26543,99,2,24,8,28004,35,,
18063673214233753,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have a bunch of target furniture! It’s pottery barn vibes for way less!",0,"07/22/2025 06:22",,"IG story",,Lifetime,29074,28226,68,4,16,2,31143,,706,
18077176702739227,17841401475580469,nicki.entenmann,"Nicki Entenmann","Not sure if you’re supply shopping yet, but a ton of these are under $1!!",0,"07/22/2025 06:21",,"IG story",,Lifetime,30071,29481,102,11,17,12,32154,,372,1
18074079196962713,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll say it before and I’ll say it again, @fabletics SLAYS the sports bra department 
(Especially if you have large yits)  I’ve had these for years and they still are some of my favorite workout shorts
(Sold out in this color but linked others)  Favorite cross trainer sneakers:
Running, HIIT, strength train. 
They’re amaxinggg  @abercrombie @puma",0,"07/22/2025 06:12",,"IG story",,Lifetime,31706,31012,167,4,32,16,33142,8,634,
17955232343974394,17841401475580469,nicki.entenmann,"Nicki Entenmann",💅💅💅💅,0,"07/22/2025 06:07",,"IG story",,Lifetime,34275,33579,601,4,37,3935,35028,,,
18419230552103712,17841401475580469,nicki.entenmann,"Nicki Entenmann","She’s back on her creami game! 
1 c fair life
Splash of vanilla
1 scoop vanilla protein powder",60,"07/21/2025 18:53",,"IG story",,Lifetime,26253,25199,133,9,165,44,26149,,,
18059222174340431,17841401475580469,nicki.entenmann,"Nicki Entenmann","been praying for more peace in the creator space lately. I’ve been diving harder into comparing socials vs diving harder into His word. 

Needed this walk to remember we’re not defined by a like or follower count",18,"07/21/2025 18:22",,"IG story",,Lifetime,24904,23829,753,2,256,92,25184,,,
18066484654916612,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/21/2025 13:24",,"IG story",,Lifetime,15762,14876,26,0,35,0,16712,,136,
17845483749533462,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/21/2025 13:15",,"IG story",,Lifetime,15576,14982,23,0,8,1,16723,,77,
18137221441418873,17841401475580469,nicki.entenmann,"Nicki Entenmann","Order all these and I’ll try them on for us!",0,"07/21/2025 13:15",,"IG story",,Lifetime,15768,15092,46,0,9,1,16686,,148,
18073786669810634,17841401475580469,nicki.entenmann,"Nicki Entenmann","My favorite gma shoes are still on sale!",0,"07/21/2025 13:13",,"IG story",,Lifetime,16051,15341,52,0,6,7,16615,,396,1
18051816023613855,17841401475580469,nicki.entenmann,"Nicki Entenmann","We went extra deep today 😮‍💨
Can’t wait to see what it looks like in a few weeks 
@longevitylabwellness",12,"07/21/2025 12:34",https://instagram.com/stories/nicki.entenmann/3681814332696074365,"IG story",,Lifetime,16227,15307,43,3,30,9,14286,59,,1
18069106106321255,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"07/21/2025 11:11",https://instagram.com/stories/nicki.entenmann/3681772699610503764,"IG story",,Lifetime,17063,15978,61,8,75,14,16814,,,
18070530952864589,17841401475580469,nicki.entenmann,"Nicki Entenmann","One tablet daily -
All 3 of my kids take them!  Code: 50NICKI @hiyahealth #hiyapartner",0,"07/21/2025 10:27",,"IG story",,Lifetime,14726,14333,18,1,8,2,15783,,36,
18054461390119090,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tap my link and use code 50NICKI to receive 50% off your first order @hiyahealth #hiyapartner",33,"07/21/2025 10:25",,"IG story",,Lifetime,14754,14545,19,0,6,2,14840,,22,
18156431848374797,17841401475580469,nicki.entenmann,"Nicki Entenmann","50NICKI for 50% off your first order  Make sure you read all your labels! 
hiya programs don’t have any added sugar @hiyahealth #ad",46,"07/21/2025 10:24",,"IG story",,Lifetime,15058,14813,20,0,7,6,15146,,85,
18065405081142411,17841401475580469,nicki.entenmann,"Nicki Entenmann","@hiyahealth #ad  I’m very regimented in my kids supplementation too!
Iron is the #1 deficiency in children!",52,"07/21/2025 10:22",,"IG story",,Lifetime,15535,15217,42,0,7,1,15431,,,
17870432430404481,17841401475580469,nicki.entenmann,"Nicki Entenmann",,58,"07/21/2025 10:04",,"IG story",,Lifetime,16215,15756,81,5,9,14,15327,,,
17954447483977672,17841401475580469,nicki.entenmann,"Nicki Entenmann",,59,"07/21/2025 10:01",,"IG story",,Lifetime,16824,16234,93,0,12,9,16117,,,
18258638623303771,17841401475580469,nicki.entenmann,"Nicki Entenmann","Faster way HIIT is 💅 today",36,"07/21/2025 09:55",,"IG story",,Lifetime,17499,16719,118,1,30,28,18400,,,1
18517767091025496,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hot take:

 anyone who tries 
to make you feel like 
shit 
about your fitness
 journey is jealous. 

I spent 3 years gaslighting myself & everyone on here that I was body positive. I binged drank and ate, but only showed my workouts and healthy eating online. I lied to myself and all of you. There was nothing positive about how I felt or what I saw in the mirror. 

The weight I’ve lost this year isn’t just physically. It’s the weight of others opinions, criticism and hateful messages. You don’t have to like me, cuz for the first time in my life-I like me. 

The unfollow button works 
(On social and in real life)

It’s ok if you want to lose weight—You should NEVER feel bad or guilty about bettering yourself.",0,"07/21/2025 09:19",,"IG story",,Lifetime,18757,17706,827,7,44,157,18109,,,1
17970735134919740,17841401475580469,nicki.entenmann,"Nicki Entenmann","We haven’t started at all so I’ll report back!! But I’m going to do @missdebbiesroadtoreading with B to teach him how to read!",0,"07/20/2025 13:44",,"IG story",,Lifetime,16551,16154,54,0,34,4,16038,528,,
18067367888142490,17841401475580469,nicki.entenmann,"Nicki Entenmann",,14,"07/20/2025 12:49",,"IG story",,Lifetime,15604,15307,111,29,14,56,16070,,,
18077515606901657,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have been sleeping with my phone in another room so I don’t just sit and scroll all night so Ty bought me a @hatchforsleep  Hatch alarm clock",0,"07/20/2025 12:40",,"IG story",,Lifetime,15718,15410,43,0,3,16,16240,125,,
18179342086332236,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"07/20/2025 12:04",,"IG story",,Lifetime,16063,15615,97,3,6,2,17357,,,
18050122757431639,17841401475580469,nicki.entenmann,"Nicki Entenmann","This old school football one is  almost 50% off! 
I’m in S (runs big)",0,"07/20/2025 11:59",,"IG story",,Lifetime,16553,15880,33,0,5,2,17656,,681,
17849038824515186,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok don’t shoot the messenger but broncos one is sold out-tons of other teams tho and a lot of my favorite broncos ones are on major sale  I can just start to taste Fall & football now 🥳",0,"07/20/2025 11:57",,"IG story",,Lifetime,16893,16129,60,0,7,6,16788,,1060,
18065456488900944,17841401475580469,nicki.entenmann,"Nicki Entenmann","One of my favorite mom 
purchases
this summer  Code:  NICKI for 20% off  @activeskinrepair #activepartner",0,"07/20/2025 11:49",,"IG story",,Lifetime,16691,16273,31,5,11,0,16881,6,74,
18051943481153224,17841401475580469,nicki.entenmann,"Nicki Entenmann","@activeskinrepair  This stuff SAVED us in SC too! BIG fan
Use my code NICKI for 20% off your order and free shipping on orders over $50!",54,"07/20/2025 11:49",,"IG story",,Lifetime,16817,16185,30,0,4,1,16959,,90,
18069085472279473,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI gets you 20% off  @activeskinrepair  The HOCl helps naturally heal the body, and best of all there's no sting!
Burns, scrapes, cuts, bug bites, itchy skin, sports equipment, makeup brushes, 
my red light mask!",45,"07/20/2025 11:49",,"IG story",,Lifetime,17330,16892,43,4,11,6,17404,17,178,
18081532657857223,17841401475580469,nicki.entenmann,"Nicki Entenmann","discovered the a mom hack in @activeskinrepair when we were in MT! 

This spray & gel has been a lifesaver to help heal & soothe the kids' sunburns this summer!",49,"07/20/2025 11:49",,"IG story",,Lifetime,18072,17515,57,1,21,10,19101,69,,
