"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,"Sticker taps",Navigation,"Link clicks",Follows
18017708711788915,17841401475580469,nicki.entenmann,"Nicki Entenmann","Miz meal:

Jasmine rice 
Ground beef
Feta
Celery
Babas dill pickle hummus
Lettuce 
S&P",18,"10/22/2025 13:55",https://instagram.com/stories/nicki.entenmann/3749259149596345548,"IG story",,Lifetime,14192,12421,55,1,6,12,,10464,,
18145713721425652,17841401475580469,nicki.entenmann,"Nicki Entenmann",😮‍💨😮‍💨😮‍💨😮‍💨,60,"10/22/2025 12:39",,"IG story",,Lifetime,14441,12364,106,2,5,16,,12941,,
17985945245901445,17841401475580469,nicki.entenmann,"Nicki Entenmann","We have got some GOODS to try on 😮‍💨😮‍💨😮‍💨",0,"10/22/2025 12:24",https://instagram.com/stories/nicki.entenmann/3749213121346177448,"IG story",,Lifetime,14003,12272,23,0,8,3,,12845,188,
18083768065812208,17841401475580469,nicki.entenmann,"Nicki Entenmann","20% off first purchase subscription  @kion #kionpartner",59,"10/22/2025 10:21",https://instagram.com/stories/nicki.entenmann/3749151325457084800,"IG story",,Lifetime,14042,12634,25,1,9,6,,13305,47,
17856415188488267,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you’ve done BPC-157 injection experience
 (good or bad) DM me! 
I’ve been doing NAD & glutathione but I’m looking into it for my bum knee!",59,"10/22/2025 10:06",,"IG story",,Lifetime,14907,12895,37,3,12,97,,13025,,
17995496372840346,17841401475580469,nicki.entenmann,"Nicki Entenmann","Slow clap for the DMV-
In and out in 13 mins! 
Quicker than chick fil a 💅🏼",0,"10/22/2025 08:25",,"IG story",,Lifetime,14289,12527,114,0,10,12,,12772,,
18540740356026154,17841401475580469,nicki.entenmann,"Nicki Entenmann",,50,"10/22/2025 08:00",,"IG story",,Lifetime,15194,13078,63,0,14,10,,12242,,
18062917163133445,17841401475580469,nicki.entenmann,"Nicki Entenmann","So you can also look
like meemaw 🫰🏼👵🏼",0,"10/21/2025 18:32",https://instagram.com/stories/nicki.entenmann/3748673862893373831,"IG story",,Lifetime,12383,10246,60,2,6,11,,10944,370,
18069760826029233,17841401475580469,nicki.entenmann,"Nicki Entenmann","Halloween paintings 
Christmas music blaring
Cinco de mayo dinner

Welcome to evening with the E’s",32,"10/21/2025 16:38",,"IG story",,Lifetime,11144,9646,89,0,9,12,,10286,,
17928491508121463,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty hates my new grannies ballet house slippers so let’s make sure to post them",14,"10/21/2025 16:26",,"IG story",,Lifetime,11152,9612,114,2,4,36,,9810,,
18199806721319100,17841401475580469,nicki.entenmann,"Nicki Entenmann","KETCHUP GONE after one wash NICKIE20 for 20% off  @missmouthsmagic",0,"10/21/2025 16:12",,"IG story",,Lifetime,11030,9697,23,0,1,3,4,10402,31,
18069487172366386,17841401475580469,nicki.entenmann,"Nicki Entenmann","Van clef vibes  NICKI20 for 20% off",0,"10/27/2025 18:28",,"IG story",,Lifetime,12408,10493,16,0,9,1,,11620,107,
18294150907262454,17841401475580469,nicki.entenmann,"Nicki Entenmann","Also criminal if you’re a mom and don’t have this for stains!! NICKIE20 still works for 20% off on Amazon too 🥳 @missmouthsmagic  EPA safer choice certified too ✅",0,"10/21/2025 16:10",https://instagram.com/stories/nicki.entenmann/3748602323669978594,"IG story",,Lifetime,11483,9811,26,1,3,4,1,10566,61,
18084890162305071,17841401475580469,nicki.entenmann,"Nicki Entenmann",,30,"10/21/2025 16:07",https://instagram.com/stories/nicki.entenmann/3748600985930261430,"IG story",,Lifetime,12048,9927,48,2,3,3,,10781,208,
18405370801138769,17841401475580469,nicki.entenmann,"Nicki Entenmann",😮‍💨😮‍💨😮‍💨,0,"10/21/2025 13:54",,"IG story",,Lifetime,11592,9876,121,0,6,6,,10767,,
18073743575467608,17841401475580469,nicki.entenmann,"Nicki Entenmann","Great basic for under $20!",0,"10/21/2025 13:47",,"IG story",,Lifetime,10331,9322,14,0,1,0,,9968,28,
18079028696105036,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/21/2025 13:47",,"IG story",,Lifetime,11052,9443,13,0,2,2,,10606,21,
18191122507322420,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/21/2025 13:46",https://instagram.com/stories/nicki.entenmann/3748529577653305639,"IG story",,Lifetime,13584,10391,20,0,4,0,,12560,206,
17970937031957575,17841401475580469,nicki.entenmann,"Nicki Entenmann","Guys- I can not stop talking about these leggings. 100/10 recommend if you like high compressing that SUCK you in and disguise cellulite

I size down 1 for even tighter fit- I want it to feel like sausage casing 💅🏼",0,"10/21/2025 12:09",https://instagram.com/stories/nicki.entenmann/3748481010498678469,"IG story",,Lifetime,16394,11468,38,1,10,7,,12387,1827,
18072780230464320,17841401475580469,nicki.entenmann,"Nicki Entenmann","Back to the grind
with @calebfitco",39,"10/21/2025 11:10",https://instagram.com/stories/nicki.entenmann/3748451490600648706,"IG story",,Lifetime,14576,11718,84,3,10,11,134,12469,,
18079819619109196,17841401475580469,nicki.entenmann,"Nicki Entenmann","Literally me 💀 SOS",60,"10/21/2025 08:56",,"IG story",,Lifetime,14045,11359,200,43,3,71,,12620,,
18102430918714653,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s 55% off for their fall sale and NICKI22 gets you an additional 22% off-making it’s under $100",58,"10/21/2025 08:22",,"IG story",,Lifetime,13389,11472,23,12,10,5,,12458,267,
18043172225460648,17841401475580469,nicki.entenmann,"Nicki Entenmann","*240 LEDs vs 100: Same results in HALF the time (10 min = competitor's 20 min)
*7-Color Therapy: Red for wrinkles, Blue for acne, Green for dark spots
*Clinical Results: Boosts collagen production by up to 400% in 12 weeks Code: NICKI22",48,"10/21/2025 08:20",https://instagram.com/stories/nicki.entenmann/3748365947535967739,"IG story",,Lifetime,13818,11695,28,9,8,6,,12525,255,
18301236103252083,17841401475580469,nicki.entenmann,"Nicki Entenmann","I def had a little purging but overall I’m happy with my skin since laser!",36,"10/21/2025 08:20",https://instagram.com/stories/nicki.entenmann/3748366117388545828,"IG story",,Lifetime,15143,12459,41,1,6,1,,12316,,
18142127587440488,17841401475580469,nicki.entenmann,"Nicki Entenmann","Listen uppppppp. I’m a happily married woman, but are we all gonna pretend Julio Rodriguez from the Mariners isn’t the most beautiful human alive…..",0,"10/20/2025 18:41",,"IG story",,Lifetime,17933,13392,139,4,20,110,,14632,,
17863471950490150,17841401475580469,nicki.entenmann,"Nicki Entenmann","Well I’m old. Paisley 
asked me if I’ve ever 
heard of MASH 
😭😭",0,"10/20/2025 15:44",,"IG story",,Lifetime,13222,10992,58,0,5,20,,11788,,
17924503203155533,17841401475580469,nicki.entenmann,"Nicki Entenmann","Every year I buy pumpkins to carve. Every year I say I’ll never do it again. Every year I buy pumpkins to carve.",0,"10/20/2025 15:29",,"IG story",,Lifetime,15319,12776,92,1,6,27,,13616,,
17860260216526707,17841401475580469,nicki.entenmann,"Nicki Entenmann","How long before I ruin this organization 🫠",0,"10/20/2025 13:53",https://instagram.com/stories/nicki.entenmann/3747808456821855424,"IG story",,Lifetime,15170,12579,39,1,6,15,,13739,,
17949278682045147,17841401475580469,nicki.entenmann,"Nicki Entenmann","Pieces I’ve been LOVING lately",0,"10/20/2025 13:01",https://instagram.com/stories/nicki.entenmann/3747782372797641388,"IG story",,Lifetime,14781,12124,29,0,4,1,,13575,594,
18077382137516261,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fage 0%
1 scoop vanilla protein powder
Berries
Graham cracker 🧸",0,"10/20/2025 12:50",https://instagram.com/stories/nicki.entenmann/3747776987822966933,"IG story",,Lifetime,13969,12285,43,0,1,7,,12854,,
18156570076393059,17841401475580469,nicki.entenmann,"Nicki Entenmann",,59,"10/20/2025 12:42",,"IG story",,Lifetime,13256,11909,28,1,2,5,,12723,,
18129497143479625,17841401475580469,nicki.entenmann,"Nicki Entenmann","LOOK WHAT CAME
🙌🏻🙌🏻🙌🏻
Will start in November if you wanna join me!! I asked for a code for you guys too 
So 10NICKI will get you 10% off set",47,"10/20/2025 12:40",https://instagram.com/stories/nicki.entenmann/3747771992239166527,"IG story",,Lifetime,13854,12067,39,11,2,9,,12908,264,
18075767939332938,17841401475580469,nicki.entenmann,"Nicki Entenmann","Chicken tortilla soup for din din",0,"10/20/2025 12:21",https://instagram.com/stories/nicki.entenmann/3747762029264961696,"IG story",,Lifetime,14205,12195,65,1,5,3,,13179,395,
18045827186411455,17841401475580469,nicki.entenmann,"Nicki Entenmann","My love for fall workout sets should be illegal 🍂🍁",0,"10/20/2025 11:39",,"IG story",,Lifetime,14248,12379,75,0,3,5,,13555,,
18536293678033234,17841401475580469,nicki.entenmann,"Nicki Entenmann","shredded chicken for my lunches all week 👏🏼
Prep. Your. Meat.",25,"10/20/2025 11:13",https://instagram.com/stories/nicki.entenmann/3747728176391747239,"IG story",,Lifetime,14494,12795,59,5,2,21,,12437,,
18016422110792777,17841401475580469,nicki.entenmann,"Nicki Entenmann","Linked some other favorites here!  @vuoriclothing #vuoripartner",0,"10/20/2025 11:00",https://instagram.com/stories/nicki.entenmann/3747721580865486816,"IG story",,Lifetime,14345,12868,29,1,5,1,,13489,212,
17929696179105023,17841401475580469,nicki.entenmann,"Nicki Entenmann","S in both  The restore is a little thicker so good if you live somewhere where it gets cold!  @vuoriclothing #vuoripartner",57,"10/20/2025 10:58",https://instagram.com/stories/nicki.entenmann/3747720432985132945,"IG story",,Lifetime,14751,12974,29,0,1,2,,13782,259,
18055022465289455,17841401475580469,nicki.entenmann,"Nicki Entenmann","@vuoriclothing #vuoripartner  S in both!",58,"10/20/2025 10:56",https://instagram.com/stories/nicki.entenmann/3747719861007899827,"IG story",,Lifetime,15483,13148,42,2,4,5,,14082,447,
18101690470640963,17841401475580469,nicki.entenmann,"Nicki Entenmann","Chicken prepping! 

3 lbs chicken 
1-2c liquid - I’m using chicken broth
S& P
IP for 10 mins on high",60,"10/20/2025 10:33",https://instagram.com/stories/nicki.entenmann/3747707966330843151,"IG story",,Lifetime,16092,13685,37,0,5,3,,13225,,
18102255307640468,17841401475580469,nicki.entenmann,"Nicki Entenmann","My hair has grown so muchhhh but I’m ready to go richer now that I took the plunge for bronde Not quite this dark but more caramel vibes",58,"10/20/2025 10:23",,"IG story",,Lifetime,16070,13668,118,0,5,19,,14150,,
17871659973442772,17841401475580469,nicki.entenmann,"Nicki Entenmann",,38,"10/20/2025 10:21",,"IG story",,Lifetime,16933,14514,49,0,31,6,,13456,,
18073606841334221,17841401475580469,nicki.entenmann,"Nicki Entenmann","MY PHONE DIED BEGINNING OF 4th QUARTER 😮‍💨😮‍💨

 BUT WHAT AN INSANE FINISH!!!!",5,"10/19/2025 17:41",,"IG story",,Lifetime,6296,5461,65,0,8,12,,5173,,
18328285492242319,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/19/2025 14:00",,"IG story",,Lifetime,13692,11734,80,0,15,15,,13008,,
17949019767023141,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/19/2025 13:30",,"IG story",,Lifetime,13596,11842,74,0,5,8,,12861,,
18074526563232414,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/19/2025 12:13",,"IG story",,Lifetime,11057,9942,8,0,3,0,,10734,20,
18068417405057247,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/19/2025 12:13",,"IG story",,Lifetime,11263,10053,10,0,1,0,,10987,25,
18141874186433203,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/19/2025 12:13",https://instagram.com/stories/nicki.entenmann/3747033391217938551,"IG story",,Lifetime,12928,10926,21,0,2,1,,12486,94,
17964890117975553,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"10/19/2025 12:13",https://instagram.com/stories/nicki.entenmann/3747033392912444720,"IG story",,Lifetime,13052,10985,16,0,,3,,12372,176,
18063878549110468,17841401475580469,nicki.entenmann,"Nicki Entenmann","Creature of habit 
and routine >",0,"10/19/2025 11:04",https://instagram.com/stories/nicki.entenmann/3746998530352211349,"IG story",,Lifetime,13318,11546,43,0,3,7,,12562,,
18411914785118001,17841401475580469,nicki.entenmann,"Nicki Entenmann","Didn’t  leave because everything we needed was right here!  5 bedroom: 3 bath 
Gym, arcade, pickleball, bball, putt putt, pool, hot tub, grill, fire pit, air hockey 
Close to everything in Scottsdale!",28,"10/19/2025 10:48",https://instagram.com/stories/nicki.entenmann/3746990700953931448,"IG story",,Lifetime,15917,11879,70,13,2,5,,13784,1248,
18092116201874570,17841401475580469,nicki.entenmann,"Nicki Entenmann","Before CO2 Day 3 😂 Day 5 CO2 laser update  Today: Day 10 
No makeup",0,"10/19/2025 10:36",https://instagram.com/stories/nicki.entenmann/3746984454184047041,"IG story",,Lifetime,14799,11853,188,12,2,44,,11481,,
18066306893611394,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty got these for me and im drooling!!!",7,"10/19/2025 10:17",https://instagram.com/stories/nicki.entenmann/3746975226589437989,"IG story",,Lifetime,12779,11062,74,0,3,7,,11268,173,
17888396832367301,17841401475580469,nicki.entenmann,"Nicki Entenmann","This came in too and excited to start!",0,"10/19/2025 10:17",https://instagram.com/stories/nicki.entenmann/3746974823776865538,"IG story",,Lifetime,12739,11108,69,1,,12,,11770,273,
18361945852091273,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI for 10% off",51,"10/19/2025 10:16",https://instagram.com/stories/nicki.entenmann/3746974728180281420,"IG story",,Lifetime,12290,11223,24,0,5,3,,11572,58,1
18027240134550022,17841401475580469,nicki.entenmann,"Nicki Entenmann","@diviofficial just came out with a JUMBO dry shampoo!!! 👏🏼👏🏼👏🏼 NICKIE for additional 15% off  Best clean dry shampoo  #divipartner",46,"10/19/2025 10:12",https://instagram.com/stories/nicki.entenmann/3746972479865579950,"IG story",,Lifetime,12518,11481,26,0,3,4,4,11723,96,
18101513266644002,17841401475580469,nicki.entenmann,"Nicki Entenmann",,42,"10/19/2025 09:56",,"IG story",,Lifetime,12785,11874,36,0,12,6,,10990,,
18044772032690788,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"10/19/2025 09:56",,"IG story",,Lifetime,14343,12557,48,1,15,7,,11164,,
17866920699394216,17841401475580469,nicki.entenmann,"Nicki Entenmann","Great news:
we’re home and B got his AK47 back from TSA😬",0,"10/18/2025 18:36",,"IG story",,Lifetime,24247,20337,136,0,33,48,,19794,,1
18082766779796826,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fall in AZ 🥵🔥",0,"10/18/2025 12:55",,"IG story",,Lifetime,22842,19914,34,0,10,7,,21735,160,
17966210432925558,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hey Arizonians- why didn’t anyone tell me I was going to get eaten alive by 93450 mosquitos",0,"10/18/2025 12:13",,"IG story",,Lifetime,22704,20249,24,0,8,22,,20146,,
18087813106936550,17841401475580469,nicki.entenmann,"Nicki Entenmann","Pickleball squad",0,"10/18/2025 12:08",,"IG story",,Lifetime,22440,20489,46,0,3,1,,21570,,
18161340739378684,17841401475580469,nicki.entenmann,"Nicki Entenmann","my initial necklace is 25% off!! (Biggest discount I’ve ever seen!) 
Code: BFRIDAYVIP

AND

my NICKI20 for 20% off my cross necklace!  I wear them everyday ❤️",0,"10/18/2025 12:04",,"IG story",,Lifetime,23647,20968,26,1,6,2,,21649,390,
18091663354890644,17841401475580469,nicki.entenmann,"Nicki Entenmann","Same set, different day $28 $32",0,"10/18/2025 09:24",,"IG story",,Lifetime,24910,22374,42,0,13,1,,23180,490,
18324170191241802,17841401475580469,nicki.entenmann,"Nicki Entenmann","Turns out leg day is just as hard in a different area code
🥵🤬",53,"10/18/2025 09:02",https://instagram.com/stories/nicki.entenmann/3746212778668561356,"IG story",,Lifetime,26615,23924,153,1,33,18,,24080,,
18057841139199749,17841401475580469,nicki.entenmann,"Nicki Entenmann","Two happy boys ⚾️",0,"10/17/2025 20:27",,"IG story",,Lifetime,23499,19289,101,0,26,10,,22317,,
17918555883082804,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you unfollow me after today, I don’t blame you honestly. She’s lost it",7,"10/17/2025 19:24",,"IG story",,Lifetime,24203,19562,241,39,19,156,,13666,,
18084395389778822,17841401475580469,nicki.entenmann,"Nicki Entenmann","The DMs needing 
the link to this. 
MY GURLLLSS",0,"10/17/2025 19:23",,"IG story",,Lifetime,23174,19789,118,17,10,35,,19245,375,
17848530741554484,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve had this for years and still a favorite
I’m in M",0,"10/17/2025 18:44",,"IG story",,Lifetime,22093,19083,55,0,2,0,,20079,541,
18111287098573481,17841401475580469,nicki.entenmann,"Nicki Entenmann","Now let’s get that last W",5,"10/17/2025 18:14",,"IG story",,Lifetime,21177,18867,92,0,5,13,,19737,,
17915302050072000,17841401475580469,nicki.entenmann,"Nicki Entenmann","B vs his first bite of sushi 🍣 I think he loved it…",15,"10/17/2025 18:01",,"IG story",,Lifetime,21548,19084,73,0,6,30,,18296,,
17884223442390837,17841401475580469,nicki.entenmann,"Nicki Entenmann","Love my crew so big ❤️",0,"10/17/2025 17:45",,"IG story",,Lifetime,22157,19383,199,0,7,18,,20385,,
18095301034761164,17841401475580469,nicki.entenmann,"Nicki Entenmann","3 generations 💅🏼💅🏼💅🏼",0,"10/17/2025 17:43",,"IG story",,Lifetime,23284,19997,199,0,11,19,,21767,,
18105404815537335,17841401475580469,nicki.entenmann,"Nicki Entenmann","Back on her BS to 
see who else she 
can piss off today",0,"10/17/2025 12:38",,"IG story",,Lifetime,25803,21403,274,15,16,204,,22341,,
18010194179797327,17841401475580469,nicki.entenmann,"Nicki Entenmann","@grunsdaily  @drinklmnt  @kion  Daily team assemble 🫡",0,"10/17/2025 11:45",,"IG story",,Lifetime,24987,21369,34,1,8,7,15,23834,63,
